year,month,day,hour,bathroom_id,item_type,stock_level
2024,01,05,21,3,medium_pad,1.0
2024,01,05,21,3,light_pad,0.0
2024,01,05,22,1,heavy_pad,10.0
2024,01,05,22,1,medium_pad,20.0
2024,01,05,22,1,light_pad,0.0
2024,01,05,22,2,heavy_pad,0.0
2024,01,05,22,2,medium_pad,0.0
2024,01,05,22,2,light_pad,1.0
2024,01,05,22,3,heavy_pad,0.0
2024,01,05,22,3,medium_pad,0.0
2024,01,05,22,3,light_pad,0.0
2024,01,06,08,1,heavy_pad,10.0
2024,01,06,08,1,medium_pad,20.0
2024,01,06,08,1,light_pad,0.0
2024,01,06,08,2,heavy_pad,0.0
2024,01,06,08,2,medium_pad,0.0
2024,01,06,08,2,light_pad,1.0
2024,01,06,08,3,heavy_pad,0.0
2024,01,06,08,3,medium_pad,0.0
2024,01,06,08,3,light_pad,0.0
2024,01,06,09,1,heavy_pad,10.0
2024,01,06,09,1,medium_pad,19.0
2024,01,06,09,1,light_pad,0.0
2024,01,06,09,2,heavy_pad,0.0
2024,01,06,09,2,medium_pad,0.0
2024,01,06,09,2,light_pad,1.0
2024,01,06,09,3,heavy_pad,0.0
2024,01,06,09,3,medium_pad,0.0
2024,01,06,09,3,light_pad,0.0
2024,01,06,10,1,heavy_pad,10.0
2024,01,06,10,1,medium_pad,19.0
2024,01,06,10,1,light_pad,0.0
2024,01,06,10,2,heavy_pad,0.0
2024,01,06,10,2,medium_pad,0.0
2024,01,06,10,2,light_pad,1.0
2024,01,06,10,3,heavy_pad,0.0
2024,01,06,10,3,medium_pad,0.0
2024,01,06,10,3,light_pad,0.0
2024,01,06,11,1,heavy_pad,10.0
2024,01,06,11,1,medium_pad,15.0
2024,01,06,11,1,light_pad,0.0
2024,01,06,11,2,heavy_pad,0.0
2024,01,06,11,2,medium_pad,0.0
2024,01,06,11,2,light_pad,1.0
2024,01,06,11,3,heavy_pad,0.0
2024,01,06,11,3,medium_pad,0.0
2024,01,06,11,3,light_pad,0.0
2024,01,06,12,1,heavy_pad,10.0
2024,01,06,12,1,medium_pad,15.0
2024,01,06,12,1,light_pad,0.0
2024,01,06,12,2,heavy_pad,0.0
2024,01,06,12,2,medium_pad,0.0
2024,01,06,12,2,light_pad,1.0
2024,01,06,12,3,heavy_pad,0.0
2024,01,06,12,3,medium_pad,0.0
2024,01,06,12,3,light_pad,0.0
2024,01,06,13,1,heavy_pad,10.0
2024,01,06,13,1,medium_pad,15.0
2024,01,06,13,1,light_pad,0.0
2024,01,06,13,2,heavy_pad,0.0
2024,01,06,13,2,medium_pad,0.0
2024,01,06,13,2,light_pad,1.0
2024,01,06,13,3,heavy_pad,0.0
2024,01,06,13,3,medium_pad,0.0
2024,01,06,13,3,light_pad,0.0
2024,01,06,14,1,heavy_pad,10.0
2024,01,06,14,1,medium_pad,15.0
2024,01,06,14,1,light_pad,0.0
2024,01,06,14,2,heavy_pad,0.0
2024,01,06,14,2,medium_pad,0.0
2024,01,06,14,2,light_pad,1.0
2024,01,06,14,3,heavy_pad,0.0
2024,01,06,14,3,medium_pad,0.0
2024,01,06,14,3,light_pad,0.0
2024,01,06,15,1,heavy_pad,10.0
2024,01,06,15,1,medium_pad,15.0
2024,01,06,15,1,light_pad,0.0
2024,01,06,15,2,heavy_pad,0.0
2024,01,06,15,2,medium_pad,0.0
2024,01,06,15,2,light_pad,1.0
2024,01,06,15,3,heavy_pad,0.0
2024,01,06,15,3,medium_pad,0.0
2024,01,06,15,3,light_pad,0.0
2024,01,06,16,1,heavy_pad,10.0
2024,01,06,16,1,medium_pad,15.0
2024,01,06,16,1,light_pad,0.0
2024,01,06,16,2,heavy_pad,0.0
2024,01,06,16,2,medium_pad,0.0
2024,01,06,16,2,light_pad,1.0
2024,01,06,16,3,heavy_pad,0.0
2024,01,06,16,3,medium_pad,0.0
2024,01,06,16,3,light_pad,0.0
2024,01,06,17,1,heavy_pad,8.0
2024,01,06,17,1,medium_pad,15.0
2024,01,06,17,1,light_pad,0.0
2024,01,06,17,2,heavy_pad,0.0
2024,01,06,17,2,medium_pad,0.0
2024,01,06,17,2,light_pad,1.0
2024,01,06,17,3,heavy_pad,0.0
2024,01,06,17,3,medium_pad,0.0
2024,01,06,17,3,light_pad,0.0
2024,01,06,18,1,heavy_pad,8.0
2024,01,06,18,1,medium_pad,15.0
2024,01,06,18,1,light_pad,0.0
2024,01,06,18,2,heavy_pad,0.0
2024,01,06,18,2,medium_pad,0.0
2024,01,06,18,2,light_pad,1.0
2024,01,06,18,3,heavy_pad,0.0
2024,01,06,18,3,medium_pad,0.0
2024,01,06,18,3,light_pad,0.0
2024,01,06,19,1,heavy_pad,7.0
2024,01,06,19,1,medium_pad,11.0
2024,01,06,19,1,light_pad,0.0
2024,01,06,19,2,heavy_pad,0.0
2024,01,06,19,2,medium_pad,0.0
2024,01,06,19,2,light_pad,1.0
2024,01,06,19,3,heavy_pad,0.0
2024,01,06,19,3,medium_pad,0.0
2024,01,06,19,3,light_pad,0.0
2024,01,06,20,1,heavy_pad,7.0
2024,01,06,20,1,medium_pad,8.0
2024,01,06,20,1,light_pad,0.0
2024,01,06,20,2,heavy_pad,0.0
2024,01,06,20,2,medium_pad,0.0
2024,01,06,20,2,light_pad,1.0
2024,01,06,20,3,heavy_pad,0.0
2024,01,06,20,3,medium_pad,0.0
2024,01,06,20,3,light_pad,0.0
2024,01,06,21,1,heavy_pad,7.0
2024,01,06,21,1,medium_pad,8.0
2024,01,06,21,1,light_pad,0.0
2024,01,06,21,2,heavy_pad,0.0
2024,01,06,21,2,medium_pad,0.0
2024,01,06,21,2,light_pad,1.0
2024,01,06,21,3,heavy_pad,0.0
2024,01,06,21,3,medium_pad,0.0
2024,01,06,21,3,light_pad,0.0
2024,01,06,22,1,heavy_pad,7.0
2024,01,06,22,1,medium_pad,7.0
2024,01,06,22,1,light_pad,0.0
2024,01,06,22,2,heavy_pad,0.0
2024,01,06,22,2,medium_pad,0.0
2024,01,06,22,2,light_pad,0.0
2024,01,06,22,3,heavy_pad,0.0
2024,01,06,22,3,medium_pad,0.0
2024,01,06,22,3,light_pad,0.0
2024,01,07,08,1,heavy_pad,5.0
2024,01,07,08,1,medium_pad,7.0
2024,01,07,08,1,light_pad,0.0
2024,01,07,08,2,heavy_pad,0.0
2024,01,07,08,2,medium_pad,0.0
2024,01,07,08,2,light_pad,0.0
2024,01,07,08,3,heavy_pad,0.0
2024,01,07,08,3,medium_pad,0.0
2024,01,07,08,3,light_pad,0.0
2024,01,07,09,1,heavy_pad,5.0
2024,01,07,09,1,medium_pad,7.0
2024,01,07,09,1,light_pad,0.0
2024,01,07,09,2,heavy_pad,0.0
2024,01,07,09,2,medium_pad,0.0
2024,01,07,09,2,light_pad,0.0
2024,01,07,09,3,heavy_pad,0.0
2024,01,07,09,3,medium_pad,0.0
2024,01,07,09,3,light_pad,0.0
2024,01,07,10,1,heavy_pad,5.0
2024,01,07,10,1,medium_pad,6.0
2024,01,07,10,1,light_pad,0.0
2024,01,07,10,2,heavy_pad,0.0
2024,01,07,10,2,medium_pad,0.0
2024,01,07,10,2,light_pad,0.0
2024,01,07,10,3,heavy_pad,20.0
2024,01,07,10,3,medium_pad,0.0
2024,01,07,10,3,light_pad,0.0
2024,01,07,11,1,heavy_pad,5.0
2024,01,07,11,1,medium_pad,2.0
2024,01,07,11,1,light_pad,0.0
2024,01,07,11,2,heavy_pad,0.0
2024,01,07,11,2,medium_pad,0.0
2024,01,07,11,2,light_pad,0.0
2024,01,07,11,3,heavy_pad,18.0
2024,01,07,11,3,medium_pad,0.0
2024,01,07,11,3,light_pad,0.0
2024,01,07,12,1,heavy_pad,3.0
2024,01,07,12,1,medium_pad,2.0
2024,01,07,12,1,light_pad,0.0
2024,01,07,12,2,heavy_pad,0.0
2024,01,07,12,2,medium_pad,0.0
2024,01,07,12,2,light_pad,0.0
2024,01,07,12,3,heavy_pad,18.0
2024,01,07,12,3,medium_pad,0.0
2024,01,07,12,3,light_pad,0.0
2024,01,07,13,1,heavy_pad,3.0
2024,01,07,13,1,medium_pad,2.0
2024,01,07,13,1,light_pad,0.0
2024,01,07,13,2,heavy_pad,0.0
2024,01,07,13,2,medium_pad,0.0
2024,01,07,13,2,light_pad,0.0
2024,01,07,13,3,heavy_pad,15.0
2024,01,07,13,3,medium_pad,0.0
2024,01,07,13,3,light_pad,0.0
2024,01,07,14,1,heavy_pad,3.0
2024,01,07,14,1,medium_pad,2.0
2024,01,07,14,1,light_pad,0.0
2024,01,07,14,2,heavy_pad,0.0
2024,01,07,14,2,medium_pad,0.0
2024,01,07,14,2,light_pad,0.0
2024,01,07,14,3,heavy_pad,15.0
2024,01,07,14,3,medium_pad,0.0
2024,01,07,14,3,light_pad,0.0
2024,01,07,15,1,heavy_pad,3.0
2024,01,07,15,1,medium_pad,2.0
2024,01,07,15,1,light_pad,0.0
2024,01,07,15,2,heavy_pad,0.0
2024,01,07,15,2,medium_pad,0.0
2024,01,07,15,2,light_pad,0.0
2024,01,07,15,3,heavy_pad,15.0
2024,01,07,15,3,medium_pad,0.0
2024,01,07,15,3,light_pad,0.0
2024,01,07,16,1,heavy_pad,3.0
2024,01,07,16,1,medium_pad,2.0
2024,01,07,16,1,light_pad,0.0
2024,01,07,16,2,heavy_pad,0.0
2024,01,07,16,2,medium_pad,0.0
2024,01,07,16,2,light_pad,0.0
2024,01,07,16,3,heavy_pad,15.0
2024,01,07,16,3,medium_pad,0.0
2024,01,07,16,3,light_pad,0.0
2024,01,07,17,1,heavy_pad,20.0
2024,01,07,17,1,medium_pad,2.0
2024,01,07,17,1,light_pad,0.0
2024,01,07,17,2,heavy_pad,0.0
2024,01,07,17,2,medium_pad,0.0
2024,01,07,17,2,light_pad,0.0
2024,01,07,17,3,heavy_pad,15.0
2024,01,07,17,3,medium_pad,0.0
2024,01,07,17,3,light_pad,0.0
2024,01,07,18,1,heavy_pad,19.0
2024,01,07,18,1,medium_pad,2.0
2024,01,07,18,1,light_pad,0.0
2024,01,07,18,2,heavy_pad,0.0
2024,01,07,18,2,medium_pad,0.0
2024,01,07,18,2,light_pad,0.0
2024,01,07,18,3,heavy_pad,13.0
2024,01,07,18,3,medium_pad,0.0
2024,01,07,18,3,light_pad,0.0
2024,01,07,19,1,heavy_pad,19.0
2024,01,07,19,1,medium_pad,2.0
2024,01,07,19,1,light_pad,0.0
2024,01,07,19,2,heavy_pad,0.0
2024,01,07,19,2,medium_pad,0.0
2024,01,07,19,2,light_pad,0.0
2024,01,07,19,3,heavy_pad,11.0
2024,01,07,19,3,medium_pad,0.0
2024,01,07,19,3,light_pad,0.0
2024,01,07,20,1,heavy_pad,19.0
2024,01,07,20,1,medium_pad,2.0
2024,01,07,20,1,light_pad,0.0
2024,01,07,20,2,heavy_pad,0.0
2024,01,07,20,2,medium_pad,0.0
2024,01,07,20,2,light_pad,0.0
2024,01,07,20,3,heavy_pad,11.0
2024,01,07,20,3,medium_pad,0.0
2024,01,07,20,3,light_pad,0.0
2024,01,07,21,1,heavy_pad,18.0
2024,01,07,21,1,medium_pad,1.0
2024,01,07,21,1,light_pad,0.0
2024,01,07,21,2,heavy_pad,0.0
2024,01,07,21,2,medium_pad,0.0
2024,01,07,21,2,light_pad,0.0
2024,01,07,21,3,heavy_pad,11.0
2024,01,07,21,3,medium_pad,0.0
2024,01,07,21,3,light_pad,0.0
2024,01,07,22,1,heavy_pad,18.0
2024,01,07,22,1,medium_pad,1.0
2024,01,07,22,1,light_pad,0.0
2024,01,07,22,2,heavy_pad,0.0
2024,01,07,22,2,medium_pad,0.0
2024,01,07,22,2,light_pad,0.0
2024,01,07,22,3,heavy_pad,11.0
2024,01,07,22,3,medium_pad,0.0
2024,01,07,22,3,light_pad,0.0
2024,01,08,08,1,heavy_pad,18.0
2024,01,08,08,1,medium_pad,1.0
2024,01,08,08,1,light_pad,0.0
2024,01,08,08,2,heavy_pad,0.0
2024,01,08,08,2,medium_pad,0.0
2024,01,08,08,2,light_pad,0.0
2024,01,08,08,3,heavy_pad,11.0
2024,01,08,08,3,medium_pad,0.0
2024,01,08,08,3,light_pad,0.0
2024,01,08,09,1,heavy_pad,18.0
2024,01,08,09,1,medium_pad,1.0
2024,01,08,09,1,light_pad,0.0
2024,01,08,09,2,heavy_pad,0.0
2024,01,08,09,2,medium_pad,0.0
2024,01,08,09,2,light_pad,0.0
2024,01,08,09,3,heavy_pad,11.0
2024,01,08,09,3,medium_pad,0.0
2024,01,08,09,3,light_pad,0.0
2024,01,08,10,1,heavy_pad,16.0
2024,01,08,10,1,medium_pad,1.0
2024,01,08,10,1,light_pad,0.0
2024,01,08,10,2,heavy_pad,0.0
2024,01,08,10,2,medium_pad,0.0
2024,01,08,10,2,light_pad,0.0
2024,01,08,10,3,heavy_pad,11.0
2024,01,08,10,3,medium_pad,0.0
2024,01,08,10,3,light_pad,0.0
2024,01,08,11,1,heavy_pad,16.0
2024,01,08,11,1,medium_pad,1.0
2024,01,08,11,1,light_pad,0.0
2024,01,08,11,2,heavy_pad,0.0
2024,01,08,11,2,medium_pad,0.0
2024,01,08,11,2,light_pad,0.0
2024,01,08,11,3,heavy_pad,11.0
2024,01,08,11,3,medium_pad,0.0
2024,01,08,11,3,light_pad,0.0
2024,01,08,12,1,heavy_pad,15.0
2024,01,08,12,1,medium_pad,0.0
2024,01,08,12,1,light_pad,0.0
2024,01,08,12,2,heavy_pad,0.0
2024,01,08,12,2,medium_pad,0.0
2024,01,08,12,2,light_pad,0.0
2024,01,08,12,3,heavy_pad,11.0
2024,01,08,12,3,medium_pad,0.0
2024,01,08,12,3,light_pad,0.0
2024,01,08,13,1,heavy_pad,11.0
2024,01,08,13,1,medium_pad,0.0
2024,01,08,13,1,light_pad,0.0
2024,01,08,13,2,heavy_pad,0.0
2024,01,08,13,2,medium_pad,0.0
2024,01,08,13,2,light_pad,0.0
2024,01,08,13,3,heavy_pad,11.0
2024,01,08,13,3,medium_pad,0.0
2024,01,08,13,3,light_pad,0.0
2024,01,08,14,1,heavy_pad,11.0
2024,01,08,14,1,medium_pad,0.0
2024,01,08,14,1,light_pad,0.0
2024,01,08,14,2,heavy_pad,0.0
2024,01,08,14,2,medium_pad,0.0
2024,01,08,14,2,light_pad,0.0
2024,01,08,14,3,heavy_pad,11.0
2024,01,08,14,3,medium_pad,0.0
2024,01,08,14,3,light_pad,0.0
2024,01,08,15,1,heavy_pad,11.0
2024,01,08,15,1,medium_pad,0.0
2024,01,08,15,1,light_pad,0.0
2024,01,08,15,2,heavy_pad,0.0
2024,01,08,15,2,medium_pad,0.0
2024,01,08,15,2,light_pad,0.0
2024,01,08,15,3,heavy_pad,11.0
2024,01,08,15,3,medium_pad,0.0
2024,01,08,15,3,light_pad,0.0
2024,01,08,16,1,heavy_pad,10.0
2024,01,08,16,1,medium_pad,0.0
2024,01,08,16,1,light_pad,0.0
2024,01,08,16,2,heavy_pad,0.0
2024,01,08,16,2,medium_pad,0.0
2024,01,08,16,2,light_pad,0.0
2024,01,08,16,3,heavy_pad,11.0
2024,01,08,16,3,medium_pad,0.0
2024,01,08,16,3,light_pad,0.0
2024,01,08,17,1,heavy_pad,9.0
2024,01,08,17,1,medium_pad,0.0
2024,01,08,17,1,light_pad,0.0
2024,01,08,17,2,heavy_pad,0.0
2024,01,08,17,2,medium_pad,0.0
2024,01,08,17,2,light_pad,0.0
2024,01,08,17,3,heavy_pad,11.0
2024,01,08,17,3,medium_pad,0.0
2024,01,08,17,3,light_pad,0.0
2024,01,08,18,1,heavy_pad,9.0
2024,01,08,18,1,medium_pad,0.0
2024,01,08,18,1,light_pad,0.0
2024,01,08,18,2,heavy_pad,0.0
2024,01,08,18,2,medium_pad,0.0
2024,01,08,18,2,light_pad,0.0
2024,01,08,18,3,heavy_pad,11.0
2024,01,08,18,3,medium_pad,0.0
2024,01,08,18,3,light_pad,0.0
2024,01,08,19,1,heavy_pad,7.0
2024,01,08,19,1,medium_pad,0.0
2024,01,08,19,1,light_pad,0.0
2024,01,08,19,2,heavy_pad,0.0
2024,01,08,19,2,medium_pad,0.0
2024,01,08,19,2,light_pad,0.0
2024,01,08,19,3,heavy_pad,11.0
2024,01,08,19,3,medium_pad,0.0
2024,01,08,19,3,light_pad,20.0
2024,01,08,20,1,heavy_pad,7.0
2024,01,08,20,1,medium_pad,0.0
2024,01,08,20,1,light_pad,0.0
2024,01,08,20,2,heavy_pad,20.0
2024,01,08,20,2,medium_pad,0.0
2024,01,08,20,2,light_pad,0.0
2024,01,08,20,3,heavy_pad,10.0
2024,01,08,20,3,medium_pad,0.0
2024,01,08,20,3,light_pad,20.0
2024,01,08,21,1,heavy_pad,4.0
2024,01,08,21,1,medium_pad,0.0
2024,01,08,21,1,light_pad,0.0
2024,01,08,21,2,heavy_pad,20.0
2024,01,08,21,2,medium_pad,20.0
2024,01,08,21,2,light_pad,20.0
2024,01,08,21,3,heavy_pad,10.0
2024,01,08,21,3,medium_pad,0.0
2024,01,08,21,3,light_pad,20.0
2024,01,08,22,1,heavy_pad,2.0
2024,01,08,22,1,medium_pad,0.0
2024,01,08,22,1,light_pad,0.0
2024,01,08,22,2,heavy_pad,17.0
2024,01,08,22,2,medium_pad,18.0
2024,01,08,22,2,light_pad,20.0
2024,01,08,22,3,heavy_pad,10.0
2024,01,08,22,3,medium_pad,0.0
2024,01,08,22,3,light_pad,17.0
2024,01,09,08,1,heavy_pad,2.0
2024,01,09,08,1,medium_pad,0.0
2024,01,09,08,1,light_pad,0.0
2024,01,09,08,2,heavy_pad,17.0
2024,01,09,08,2,medium_pad,18.0
2024,01,09,08,2,light_pad,19.0
2024,01,09,08,3,heavy_pad,9.0
2024,01,09,08,3,medium_pad,0.0
2024,01,09,08,3,light_pad,17.0
2024,01,09,09,1,heavy_pad,2.0
2024,01,09,09,1,medium_pad,0.0
2024,01,09,09,1,light_pad,0.0
2024,01,09,09,2,heavy_pad,17.0
2024,01,09,09,2,medium_pad,18.0
2024,01,09,09,2,light_pad,19.0
2024,01,09,09,3,heavy_pad,9.0
2024,01,09,09,3,medium_pad,0.0
2024,01,09,09,3,light_pad,17.0
2024,01,09,10,1,heavy_pad,2.0
2024,01,09,10,1,medium_pad,0.0
2024,01,09,10,1,light_pad,0.0
2024,01,09,10,2,heavy_pad,17.0
2024,01,09,10,2,medium_pad,18.0
2024,01,09,10,2,light_pad,19.0
2024,01,09,10,3,heavy_pad,9.0
2024,01,09,10,3,medium_pad,0.0
2024,01,09,10,3,light_pad,15.0
2024,01,09,11,1,heavy_pad,2.0
2024,01,09,11,1,medium_pad,0.0
2024,01,09,11,1,light_pad,0.0
2024,01,09,11,2,heavy_pad,16.0
2024,01,09,11,2,medium_pad,18.0
2024,01,09,11,2,light_pad,19.0
2024,01,09,11,3,heavy_pad,9.0
2024,01,09,11,3,medium_pad,0.0
2024,01,09,11,3,light_pad,15.0
2024,01,09,12,1,heavy_pad,2.0
2024,01,09,12,1,medium_pad,0.0
2024,01,09,12,1,light_pad,0.0
2024,01,09,12,2,heavy_pad,16.0
2024,01,09,12,2,medium_pad,16.0
2024,01,09,12,2,light_pad,19.0
2024,01,09,12,3,heavy_pad,9.0
2024,01,09,12,3,medium_pad,0.0
2024,01,09,12,3,light_pad,15.0
2024,01,09,13,1,heavy_pad,0.0
2024,01,09,13,1,medium_pad,0.0
2024,01,09,13,1,light_pad,0.0
2024,01,09,13,2,heavy_pad,16.0
2024,01,09,13,2,medium_pad,16.0
2024,01,09,13,2,light_pad,17.0
2024,01,09,13,3,heavy_pad,9.0
2024,01,09,13,3,medium_pad,0.0
2024,01,09,13,3,light_pad,20.0
2024,01,09,14,1,heavy_pad,0.0
2024,01,09,14,1,medium_pad,0.0
2024,01,09,14,1,light_pad,0.0
2024,01,09,14,2,heavy_pad,20.0
2024,01,09,14,2,medium_pad,16.0
2024,01,09,14,2,light_pad,17.0
2024,01,09,14,3,heavy_pad,8.0
2024,01,09,14,3,medium_pad,0.0
2024,01,09,14,3,light_pad,19.0
2024,01,09,15,1,heavy_pad,0.0
2024,01,09,15,1,medium_pad,0.0
2024,01,09,15,1,light_pad,0.0
2024,01,09,15,2,heavy_pad,20.0
2024,01,09,15,2,medium_pad,16.0
2024,01,09,15,2,light_pad,17.0
2024,01,09,15,3,heavy_pad,6.0
2024,01,09,15,3,medium_pad,0.0
2024,01,09,15,3,light_pad,16.0
2024,01,09,16,1,heavy_pad,0.0
2024,01,09,16,1,medium_pad,0.0
2024,01,09,16,1,light_pad,0.0
2024,01,09,16,2,heavy_pad,17.0
2024,01,09,16,2,medium_pad,16.0
2024,01,09,16,2,light_pad,17.0
2024,01,09,16,3,heavy_pad,3.0
2024,01,09,16,3,medium_pad,0.0
2024,01,09,16,3,light_pad,16.0
2024,01,09,17,1,heavy_pad,0.0
2024,01,09,17,1,medium_pad,0.0
2024,01,09,17,1,light_pad,0.0
2024,01,09,17,2,heavy_pad,17.0
2024,01,09,17,2,medium_pad,16.0
2024,01,09,17,2,light_pad,17.0
2024,01,09,17,3,heavy_pad,20.0
2024,01,09,17,3,medium_pad,0.0
2024,01,09,17,3,light_pad,16.0
2024,01,09,18,1,heavy_pad,0.0
2024,01,09,18,1,medium_pad,0.0
2024,01,09,18,1,light_pad,0.0
2024,01,09,18,2,heavy_pad,17.0
2024,01,09,18,2,medium_pad,15.0
2024,01,09,18,2,light_pad,17.0
2024,01,09,18,3,heavy_pad,20.0
2024,01,09,18,3,medium_pad,0.0
2024,01,09,18,3,light_pad,16.0
2024,01,09,19,1,heavy_pad,0.0
2024,01,09,19,1,medium_pad,0.0
2024,01,09,19,1,light_pad,0.0
2024,01,09,19,2,heavy_pad,17.0
2024,01,09,19,2,medium_pad,15.0
2024,01,09,19,2,light_pad,17.0
2024,01,09,19,3,heavy_pad,17.0
2024,01,09,19,3,medium_pad,0.0
2024,01,09,19,3,light_pad,12.0
2024,01,09,20,1,heavy_pad,0.0
2024,01,09,20,1,medium_pad,0.0
2024,01,09,20,1,light_pad,0.0
2024,01,09,20,2,heavy_pad,17.0
2024,01,09,20,2,medium_pad,11.0
2024,01,09,20,2,light_pad,17.0
2024,01,09,20,3,heavy_pad,17.0
2024,01,09,20,3,medium_pad,0.0
2024,01,09,20,3,light_pad,12.0
2024,01,09,21,1,heavy_pad,20.0
2024,01,09,21,1,medium_pad,0.0
2024,01,09,21,1,light_pad,0.0
2024,01,09,21,2,heavy_pad,17.0
2024,01,09,21,2,medium_pad,11.0
2024,01,09,21,2,light_pad,17.0
2024,01,09,21,3,heavy_pad,17.0
2024,01,09,21,3,medium_pad,0.0
2024,01,09,21,3,light_pad,12.0
2024,01,09,22,1,heavy_pad,20.0
2024,01,09,22,1,medium_pad,0.0
2024,01,09,22,1,light_pad,0.0
2024,01,09,22,2,heavy_pad,17.0
2024,01,09,22,2,medium_pad,10.0
2024,01,09,22,2,light_pad,17.0
2024,01,09,22,3,heavy_pad,17.0
2024,01,09,22,3,medium_pad,0.0
2024,01,09,22,3,light_pad,12.0
2024,01,10,08,1,heavy_pad,19.0
2024,01,10,08,1,medium_pad,0.0
2024,01,10,08,1,light_pad,0.0
2024,01,10,08,2,heavy_pad,16.0
2024,01,10,08,2,medium_pad,10.0
2024,01,10,08,2,light_pad,17.0
2024,01,10,08,3,heavy_pad,15.0
2024,01,10,08,3,medium_pad,0.0
2024,01,10,08,3,light_pad,11.0
2024,01,10,09,1,heavy_pad,19.0
2024,01,10,09,1,medium_pad,0.0
2024,01,10,09,1,light_pad,0.0
2024,01,10,09,2,heavy_pad,14.0
2024,01,10,09,2,medium_pad,10.0
2024,01,10,09,2,light_pad,17.0
2024,01,10,09,3,heavy_pad,15.0
2024,01,10,09,3,medium_pad,0.0
2024,01,10,09,3,light_pad,11.0
2024,01,10,10,1,heavy_pad,15.0
2024,01,10,10,1,medium_pad,0.0
2024,01,10,10,1,light_pad,0.0
2024,01,10,10,2,heavy_pad,14.0
2024,01,10,10,2,medium_pad,10.0
2024,01,10,10,2,light_pad,17.0
2024,01,10,10,3,heavy_pad,14.0
2024,01,10,10,3,medium_pad,0.0
2024,01,10,10,3,light_pad,11.0
2024,01,10,11,1,heavy_pad,14.0
2024,01,10,11,1,medium_pad,0.0
2024,01,10,11,1,light_pad,0.0
2024,01,10,11,2,heavy_pad,14.0
2024,01,10,11,2,medium_pad,10.0
2024,01,10,11,2,light_pad,17.0
2024,01,10,11,3,heavy_pad,14.0
2024,01,10,11,3,medium_pad,0.0
2024,01,10,11,3,light_pad,11.0
2024,01,10,12,1,heavy_pad,14.0
2024,01,10,12,1,medium_pad,0.0
2024,01,10,12,1,light_pad,0.0
2024,01,10,12,2,heavy_pad,14.0
2024,01,10,12,2,medium_pad,10.0
2024,01,10,12,2,light_pad,17.0
2024,01,10,12,3,heavy_pad,13.0
2024,01,10,12,3,medium_pad,0.0
2024,01,10,12,3,light_pad,11.0
2024,01,10,13,1,heavy_pad,12.0
2024,01,10,13,1,medium_pad,0.0
2024,01,10,13,1,light_pad,0.0
2024,01,10,13,2,heavy_pad,14.0
2024,01,10,13,2,medium_pad,9.0
2024,01,10,13,2,light_pad,17.0
2024,01,10,13,3,heavy_pad,13.0
2024,01,10,13,3,medium_pad,20.0
2024,01,10,13,3,light_pad,11.0
2024,01,10,14,1,heavy_pad,12.0
2024,01,10,14,1,medium_pad,0.0
2024,01,10,14,1,light_pad,0.0
2024,01,10,14,2,heavy_pad,13.0
2024,01,10,14,2,medium_pad,9.0
2024,01,10,14,2,light_pad,17.0
2024,01,10,14,3,heavy_pad,13.0
2024,01,10,14,3,medium_pad,17.0
2024,01,10,14,3,light_pad,10.0
2024,01,10,15,1,heavy_pad,12.0
2024,01,10,15,1,medium_pad,0.0
2024,01,10,15,1,light_pad,0.0
2024,01,10,15,2,heavy_pad,13.0
2024,01,10,15,2,medium_pad,9.0
2024,01,10,15,2,light_pad,16.0
2024,01,10,15,3,heavy_pad,13.0
2024,01,10,15,3,medium_pad,16.0
2024,01,10,15,3,light_pad,10.0
2024,01,10,16,1,heavy_pad,12.0
2024,01,10,16,1,medium_pad,0.0
2024,01,10,16,1,light_pad,0.0
2024,01,10,16,2,heavy_pad,20.0
2024,01,10,16,2,medium_pad,9.0
2024,01,10,16,2,light_pad,16.0
2024,01,10,16,3,heavy_pad,13.0
2024,01,10,16,3,medium_pad,16.0
2024,01,10,16,3,light_pad,10.0
2024,01,10,17,1,heavy_pad,12.0
2024,01,10,17,1,medium_pad,0.0
2024,01,10,17,1,light_pad,0.0
2024,01,10,17,2,heavy_pad,20.0
2024,01,10,17,2,medium_pad,9.0
2024,01,10,17,2,light_pad,16.0
2024,01,10,17,3,heavy_pad,13.0
2024,01,10,17,3,medium_pad,14.0
2024,01,10,17,3,light_pad,10.0
2024,01,10,18,1,heavy_pad,12.0
2024,01,10,18,1,medium_pad,0.0
2024,01,10,18,1,light_pad,0.0
2024,01,10,18,2,heavy_pad,20.0
2024,01,10,18,2,medium_pad,6.0
2024,01,10,18,2,light_pad,16.0
2024,01,10,18,3,heavy_pad,13.0
2024,01,10,18,3,medium_pad,14.0
2024,01,10,18,3,light_pad,9.0
2024,01,10,19,1,heavy_pad,12.0
2024,01,10,19,1,medium_pad,0.0
2024,01,10,19,1,light_pad,0.0
2024,01,10,19,2,heavy_pad,20.0
2024,01,10,19,2,medium_pad,6.0
2024,01,10,19,2,light_pad,15.0
2024,01,10,19,3,heavy_pad,13.0
2024,01,10,19,3,medium_pad,13.0
2024,01,10,19,3,light_pad,9.0
2024,01,10,20,1,heavy_pad,10.0
2024,01,10,20,1,medium_pad,0.0
2024,01,10,20,1,light_pad,0.0
2024,01,10,20,2,heavy_pad,20.0
2024,01,10,20,2,medium_pad,6.0
2024,01,10,20,2,light_pad,15.0
